result_label,launch_speed,launch_angle,spray_angle,hit_distance_sc,bb_type,is_theoretical_fair
OUT,95.4,6,49.95146386342337,97.0,ground_ball,0
OUT,91.4,31,-16.254347857764404,351.0,fly_ball,1
OUT,88.8,36,-39.05757474726518,311.0,fly_ball,1
SINGLE,88.7,14,-24.72115586792919,220.0,line_drive,1
OUT,85.0,23,0.3773223738087256,297.0,line_drive,1
OUT,88.6,-1,2.542180255811901,39.0,ground_ball,1
OUT,93.2,61,13.908668166936549,200.0,popup,1
OUT,92.3,-10,11.730084139656922,14.0,ground_ball,1
SINGLE,89.3,11,-22.682533360551933,178.0,line_drive,1
OUT,75.8,-23,-24.20168873114265,7.0,ground_ball,1
OUT,99.5,45,2.1390856518044177,337.0,fly_ball,1
OUT,87.1,53,25.70354626728317,233.0,fly_ball,1
DOUBLE,94.2,23,-43.97359716341544,319.0,line_drive,1
OUT,81.7,-8,-28.914377770094937,13.0,ground_ball,1
SINGLE,62.9,22,-16.2793151042546,182.0,line_drive,1
OUT,74.8,42,-28.89267765549376,250.0,fly_ball,1
SINGLE,58.4,-50,-50.565563788611726,2.0,ground_ball,0
SINGLE,92.4,2,-45.834158710542106,82.0,line_drive,0
OUT,104.2,44,-19.89524933489553,349.0,fly_ball,1
OUT,86.0,43,-25.6461353604966,273.0,fly_ball,1
OUT,96.5,-6,2.3132038243906567,23.0,ground_ball,1
OUT,104.3,-16,30.12715506915286,8.0,ground_ball,1
OUT,83.7,-20,33.52381573069457,6.0,ground_ball,1
SINGLE,110.3,0,33.42562966905513,57.0,ground_ball,1
SINGLE,83.3,16,9.84019068383165,229.0,line_drive,1
SINGLE,90.3,14,-7.235665173155439,184.0,line_drive,1
OUT,86.3,56,36.148764384405965,205.0,fly_ball,1
TRIPLE,106.0,29,20.280410942406565,415.0,fly_ball,1
OUT,92.9,42,23.79035335212429,301.0,fly_ball,1
SINGLE,78.1,18,40.88379708992545,207.0,line_drive,1
SINGLE,102.8,-2,-33.00793331573299,38.0,ground_ball,1
OUT,92.7,43,6.963231595314449,320.0,fly_ball,1
OUT,96.0,-24,29.645612589499905,6.0,ground_ball,1
OUT,100.3,22,2.7829125047737326,365.0,line_drive,1
OUT,101.2,-9,15.027819211267436,12.0,ground_ball,1
OUT,54.3,-19,-15.593402697211364,3.0,ground_ball,1
OUT,78.2,-17,37.65040315516976,6.0,ground_ball,1
OUT,89.5,8,0.8676993529076104,134.0,ground_ball,1
OUT,98.7,-24,18.658407566949432,4.0,ground_ball,1
OUT,75.1,-29,-33.01977404984593,3.0,ground_ball,1
SINGLE,103.3,7,-2.1795676296931488,184.0,line_drive,1
SINGLE,83.8,-6,26.015818630181347,17.0,ground_ball,1
HR,102.2,38,-46.18828523757629,361.0,fly_ball,0
OUT,80.8,-15,21.97384392740754,5.0,ground_ball,1
SINGLE,75.2,-9,2.1304682707224707,13.0,ground_ball,1
DOUBLE,100.0,8,-42.82204540356217,150.0,line_drive,1
OUT,93.8,25,6.324795298872568,338.0,fly_ball,1
SINGLE,105.5,3,39.65049779821813,80.0,ground_ball,1
OUT,81.5,-42,9.902936887143252,4.0,ground_ball,1
OUT,70.7,29,-30.161487898934705,236.0,fly_ball,1
SINGLE,62.1,-5,-17.808016850229535,16.0,ground_ball,1
DOUBLE,104.8,19,-48.675389641464086,312.0,line_drive,0
OUT,71.3,4,-36.86099341163578,53.0,ground_ball,1
DOUBLE,82.5,18,41.458307475121615,217.0,line_drive,1
OUT,90.0,32,-46.999467970123845,316.0,fly_ball,0
OUT,99.8,57,-26.625489740645325,235.0,fly_ball,1
OUT,73.9,-6,26.976026513384703,23.0,ground_ball,1
OUT,105.8,13,21.678390872757166,291.0,line_drive,1
OUT,69.9,-28,33.258445157875826,4.0,ground_ball,1
OUT,103.0,-4,-0.4873156567035349,24.0,ground_ball,1
SINGLE,101.7,2,35.7947561969978,58.0,ground_ball,1
OUT,106.5,52,19.73948739519282,309.0,fly_ball,1
OUT,107.3,5,12.821343793398924,159.0,ground_ball,1
OUT,94.6,15,-31.437866215888203,271.0,line_drive,1
OUT,101.6,59,9.388508917001786,229.0,fly_ball,1
OUT,73.6,47,-11.921483595981304,214.0,fly_ball,1
SINGLE,95.0,13,41.6451343321492,187.0,line_drive,1
SINGLE,30.0,-28,-62.59042170345853,4.0,ground_ball,0
OUT,55.0,-79,53.8089832768934,0.0,ground_ball,0
OUT,90.1,27,-39.09722906512225,326.0,fly_ball,1
OUT,92.9,25,-41.76540064662845,305.0,fly_ball,1
OUT,98.2,0,41.72225624584448,41.0,ground_ball,1
SINGLE,105.2,11,-13.4641204160991,233.0,line_drive,1
OUT,82.3,-5,48.699737988653446,17.0,ground_ball,0
OUT,86.5,39,-34.503996400550896,294.0,fly_ball,1
SINGLE,104.0,-5,0.4512484330881605,20.0,ground_ball,1
DOUBLE,93.1,28,-43.01568591608356,331.0,fly_ball,1
OUT,61.0,24,17.52228715067036,158.0,line_drive,1
OUT,90.5,27,-8.526006652432077,341.0,fly_ball,1
SINGLE,107.6,-9,28.62360382814931,15.0,ground_ball,1
OUT,107.3,-1,20.096372801344103,29.0,ground_ball,1
OUT,98.2,6,41.88503452887026,102.0,ground_ball,1
OUT,77.5,-63,27.294858210484804,2.0,ground_ball,1
OUT,82.3,4,-33.62667451476802,70.0,ground_ball,1
OUT,73.2,-29,21.053241060278214,4.0,ground_ball,1
OUT,51.8,-36,-14.523256687367288,4.0,ground_ball,1
OUT,74.3,9,11.112489259842445,116.0,line_drive,1
OUT,96.1,0,40.12126942337479,32.0,ground_ball,1
OUT,101.9,-12,25.463345061871603,7.0,ground_ball,1
OUT,96.1,28,-4.073578615270055,379.0,fly_ball,1
OUT,90.9,28,21.483466656430902,335.0,fly_ball,1
OUT,93.5,-5,19.447734617077327,22.0,ground_ball,1
OUT,95.8,23,30.490865527910245,333.0,line_drive,1
OUT,95.4,-12,22.070181182073963,9.0,ground_ball,1
SINGLE,107.2,10,28.577685024474302,184.0,line_drive,1
OUT,75.4,4,-17.17359418671826,59.0,ground_ball,1
SINGLE,102.5,-6,8.633134817123945,18.0,ground_ball,1
SINGLE,73.0,27,20.10144132622797,245.0,fly_ball,1
SINGLE,104.7,1,31.672256345287604,52.0,ground_ball,1
SINGLE,80.0,3,-49.8010567432799,61.0,ground_ball,0
OUT,101.1,-6,21.59786858177155,20.0,ground_ball,1
OUT,84.8,36,-3.9851065039402673,314.0,fly_ball,1
OUT,94.3,39,12.926126638088636,355.0,fly_ball,1
OUT,89.5,75,70.45513767337123,74.0,popup,0
SINGLE,98.3,3,16.757349140706296,71.0,ground_ball,1
OUT,95.5,20,-10.609933329833831,343.0,line_drive,1
SINGLE,102.3,-12,33.60338713898831,8.0,ground_ball,1
SINGLE,76.1,13,-14.25282903131678,144.0,ground_ball,1
OUT,94.1,1,36.95745647825028,49.0,ground_ball,1
SINGLE,92.6,3,-29.515179555429675,62.0,ground_ball,1
SINGLE,104.3,12,26.02935604977052,193.0,line_drive,1
SINGLE,66.7,26,1.315138788651155,216.0,fly_ball,1
DOUBLE,104.9,20,45.5566124714079,321.0,line_drive,0
HR,101.6,30,-15.202297882616984,404.0,fly_ball,1
SINGLE,84.2,19,9.14460544974536,257.0,line_drive,1
OUT,103.9,16,-21.51706748573441,334.0,line_drive,1
OUT,90.6,-12,-18.693969569705857,11.0,ground_ball,1
DOUBLE,102.3,10,49.12722773953633,165.0,line_drive,0
SINGLE,91.7,10,38.65980825409008,171.0,line_drive,1
HR,103.9,38,35.768550928520376,364.0,fly_ball,1
OUT,95.4,-7,23.060381901903035,13.0,ground_ball,1
HR,103.6,26,-32.74768192204743,404.0,fly_ball,1
OUT,91.8,41,32.586791942232786,318.0,fly_ball,1
DOUBLE,102.5,22,-20.716438224566016,372.0,line_drive,1
OUT,106.6,-21,-19.65484160048966,3.0,ground_ball,1
OUT,85.1,46,-31.35638030642644,245.0,fly_ball,1
OUT,63.3,-37,45.56193486641229,3.0,ground_ball,0
SINGLE,108.7,-5,32.10512494419531,23.0,ground_ball,1
HR,102.4,34,-46.60524377797262,393.0,fly_ball,0
OUT,93.6,-8,24.61225036792936,18.0,ground_ball,1
OUT,100.1,33,9.97233193197902,392.0,fly_ball,1
DOUBLE,91.1,5,43.75635045942874,90.0,ground_ball,1
OUT,90.5,32,-8.562528833761514,333.0,fly_ball,1
OUT,102.1,39,16.13549144052384,353.0,fly_ball,1
OUT,89.8,21,-13.806275021833462,313.0,line_drive,1
OUT,48.5,-75,-21.85218109868352,1.0,ground_ball,1
OUT,82.9,55,-16.76378591078868,219.0,fly_ball,1
OUT,94.2,-5,35.97747620419721,25.0,ground_ball,1
SINGLE,109.4,1,-21.597986865976964,56.0,ground_ball,1
OUT,105.1,20,8.363325294401951,372.0,line_drive,1
OUT,61.7,-43,-30.679140938990663,2.0,ground_ball,1
OUT,95.8,1,50.90987446748341,59.0,ground_ball,0
SINGLE,82.8,22,40.54810783442726,247.0,line_drive,1
OUT,93.1,-23,-34.258629811815815,5.0,ground_ball,1
OUT,101.5,-6,-32.48874153579681,15.0,ground_ball,1
OUT,87.6,47,3.472551627890259,282.0,fly_ball,1
DOUBLE,102.7,26,20.29634868660777,388.0,fly_ball,1
OUT,96.5,33,-20.02119578304189,358.0,fly_ball,1
OUT,98.1,56,49.20518567887876,256.0,fly_ball,0
OUT,82.6,54,49.77500163628739,221.0,fly_ball,0
OUT,85.6,28,-10.931294402712904,316.0,fly_ball,1
DOUBLE,108.2,19,5.53246684310951,391.0,line_drive,1
SINGLE,83.9,15,-45.490547196057534,208.0,line_drive,0
DOUBLE,102.8,19,14.530009845670024,318.0,line_drive,1
OUT,79.8,-1,52.55960084819361,38.0,ground_ball,0
OUT,97.9,65,-10.95203074206766,207.0,fly_ball,1
SINGLE,101.0,9,-12.309214611839518,223.0,line_drive,1
SINGLE,103.4,12,-2.864631765267346,290.0,line_drive,1
OUT,57.0,47,1.0423284259764158,156.0,popup,1
SINGLE,77.4,-51,22.920079293362665,2.0,ground_ball,1
SINGLE,82.8,12,38.27060778244372,174.0,line_drive,1
OUT,92.1,-25,17.617271995187412,5.0,ground_ball,1
OUT,76.6,42,17.683703878973983,259.0,fly_ball,1
SINGLE,71.8,-3,17.865149626374592,22.0,ground_ball,1
OUT,86.9,26,11.646978615511111,309.0,line_drive,1
OUT,72.3,58,27.718763146468213,169.0,popup,1
HR,98.0,28,-33.90958640850634,371.0,fly_ball,1
SINGLE,88.7,11,4.6677244798731605,219.0,line_drive,1
OUT,58.0,-50,29.228599321929604,2.0,ground_ball,1
SINGLE,96.3,6,30.540231703958256,130.0,ground_ball,1
SINGLE,86.0,1,-18.002628395152303,59.0,ground_ball,1
SINGLE,94.2,12,43.63542934955152,214.0,line_drive,1
OUT,82.7,27,-18.494507823832517,311.0,line_drive,1
HR,107.3,29,3.985049144568769,433.0,fly_ball,1
OUT,78.4,-18,-12.321027007996204,7.0,ground_ball,1
OUT,88.5,-23,-34.26025378340315,3.0,ground_ball,1
OUT,77.0,-48,55.54475887500675,2.0,ground_ball,0
SINGLE,81.8,19,1.77912774751341,231.0,line_drive,1
OUT,103.1,1,13.98555046676506,51.0,ground_ball,1
OUT,90.0,31,-9.338952777456344,337.0,fly_ball,1
OUT,86.9,48,-46.42084758266652,258.0,fly_ball,0
DOUBLE,94.0,26,39.67637405588195,338.0,fly_ball,1
OUT,47.1,54,12.044633933895184,108.0,popup,1
OUT,96.2,-9,-28.21209731086107,17.0,ground_ball,1
SINGLE,97.7,9,-24.14110706102121,188.0,line_drive,1
OUT,90.1,58,-18.812543013193903,209.0,popup,1
SINGLE,63.4,11,-43.325586348393045,98.0,ground_ball,1
OUT,101.9,-9,-10.170306282778162,21.0,ground_ball,1
OUT,94.2,-12,9.253214452094968,12.0,ground_ball,1
OUT,101.4,23,12.71892310433432,378.0,fly_ball,1
HR,110.8,35,-24.91731398188413,424.0,fly_ball,1
SINGLE,73.0,26,9.833423084493528,244.0,fly_ball,1
OUT,97.3,33,4.877039338078099,363.0,fly_ball,1
OUT,102.6,1,45.66844975091536,53.0,ground_ball,0
SINGLE,83.8,18,-19.740495703591098,241.0,line_drive,1
SINGLE,96.9,3,36.36629280453968,70.0,ground_ball,1
OUT,71.1,59,-7.163293951190206,160.0,popup,1
OUT,72.2,0,48.41631904334118,34.0,ground_ball,0
DOUBLE,99.0,22,-42.82561160955311,321.0,line_drive,1
OUT,84.2,2,-37.005774375066174,63.0,ground_ball,1
OUT,100.1,40,29.720123207915147,347.0,fly_ball,1
OUT,100.0,50,40.79098557890041,292.0,fly_ball,1
OUT,87.6,-25,-6.813913732483158,5.0,ground_ball,1
OUT,108.4,-1,-37.46388264397999,35.0,ground_ball,1
OUT,98.5,0,-27.90697943743699,41.0,ground_ball,1
TRIPLE,98.5,17,13.505315384590526,342.0,line_drive,1
OUT,89.6,44,12.29356846841374,295.0,fly_ball,1
SINGLE,89.3,10,17.819564070709934,214.0,line_drive,1
SINGLE,94.2,21,18.17353314110025,293.0,line_drive,1
OUT,77.0,10,43.28399907001653,128.0,line_drive,1
HR,100.7,28,36.35139795855336,398.0,fly_ball,1
OUT,89.6,7,-6.201141753947346,132.0,ground_ball,1
OUT,81.1,34,3.3194070838861887,293.0,fly_ball,1
OUT,94.6,-25,28.146871864614145,7.0,ground_ball,1
OUT,91.7,0,-39.44979780259696,48.0,ground_ball,1
OUT,89.2,55,9.781533114301586,226.0,fly_ball,1
OUT,87.8,17,-30.51516847645981,253.0,line_drive,1
SINGLE,100.1,-10,38.73597467295397,12.0,ground_ball,1
OUT,86.4,79,21.457215321065146,20.0,popup,1
DOUBLE,109.6,7,-45.28152506303771,165.0,line_drive,0
OUT,69.5,46,29.62068853188935,210.0,fly_ball,1
OUT,91.7,18,28.086633532224184,285.0,line_drive,1
OUT,95.1,49,10.262631685505694,263.0,fly_ball,1
SINGLE,78.5,-28,-39.11261057252222,5.0,ground_ball,1
OUT,96.0,6,27.591051777614258,117.0,ground_ball,1
OUT,102.5,36,-3.980190773885958,380.0,fly_ball,1
OUT,96.1,-8,-13.557896267418569,14.0,ground_ball,1
OUT,96.8,44,-31.06424169735647,319.0,fly_ball,1
OUT,91.4,65,34.018496519955065,146.0,popup,1
OUT,99.7,-7,-4.518749171278546,13.0,ground_ball,1
SINGLE,94.1,0,27.11354300014705,48.0,ground_ball,1
OUT,82.6,64,-26.850030363974977,142.0,popup,1
OUT,102.0,-14,3.121707730466688,7.0,ground_ball,1
SINGLE,106.5,8,27.781292971042184,162.0,line_drive,1
OUT,94.8,-19,12.936844192305008,5.0,ground_ball,1
OUT,90.1,56,-46.803203451207615,261.0,fly_ball,0
OUT,68.4,44,-19.01049962461819,216.0,popup,1
OUT,78.4,-15,-15.565127273807075,8.0,ground_ball,1
OUT,95.3,0,27.499269565433583,42.0,ground_ball,1
SINGLE,87.1,20,-19.537468958199213,269.0,line_drive,1
OUT,95.0,39,22.915070974535933,337.0,fly_ball,1
OUT,100.4,-5,23.893013887037107,23.0,ground_ball,1
OUT,90.5,31,38.25380047554531,311.0,fly_ball,1
SINGLE,95.8,1,-23.814182156387098,64.0,ground_ball,1
SINGLE,94.4,-9,-26.42503639236253,14.0,ground_ball,1
SINGLE,89.3,3,27.48696197980802,65.0,ground_ball,1
OUT,88.5,-52,43.5203642291032,2.0,ground_ball,1
OUT,89.1,-51,-10.776992341576646,2.0,ground_ball,1
OUT,74.5,-17,3.074619727644476,8.0,ground_ball,1
OUT,83.8,35,23.5816179921938,313.0,fly_ball,1
OUT,89.3,49,-8.984666532472703,266.0,fly_ball,1
OUT,102.8,5,-16.502844416451882,135.0,ground_ball,1
TRIPLE,90.2,13,50.21060387505528,167.0,line_drive,0
OUT,91.9,-7,-25.471077703197075,15.0,ground_ball,1
OUT,57.7,14,10.066902740377024,106.0,ground_ball,1
OUT,99.2,17,-29.533506916431172,300.0,line_drive,1
TRIPLE,107.6,12,15.161075653307735,247.0,line_drive,1
OUT,89.6,43,3.459933101860029,293.0,fly_ball,1
SINGLE,95.2,4,-4.319684969639664,82.0,ground_ball,1
OUT,93.4,20,31.24327012603808,296.0,line_drive,1
OUT,94.3,-30,26.47574500592061,3.0,ground_ball,1
DOUBLE,89.0,15,46.00495396664096,236.0,line_drive,0
SINGLE,97.9,-18,-28.69824621923696,7.0,ground_ball,1
OUT,74.1,31,-5.567200352645195,268.0,fly_ball,1
OUT,86.9,44,35.38949306783003,294.0,fly_ball,1
TRIPLE,105.9,27,9.966946784216942,414.0,fly_ball,1
OUT,79.6,45,43.64008164849016,245.0,fly_ball,1
OUT,83.1,32,8.445509698222695,319.0,fly_ball,1
SINGLE,60.7,-67,-46.50875862032609,1.0,ground_ball,0
SINGLE,70.5,22,22.74536931348873,212.0,line_drive,1
DOUBLE,100.0,13,-48.75183180047425,222.0,line_drive,0
OUT,75.9,56,-44.894925332206775,204.0,fly_ball,1
OUT,54.9,-68,-12.982156931396789,1.0,ground_ball,1
OUT,88.1,31,40.5382435014192,311.0,fly_ball,1
OUT,96.1,-12,47.40879511456353,8.0,ground_ball,0
OUT,58.7,51,21.00632601515925,166.0,popup,1
OUT,94.0,18,-32.42264243482613,269.0,line_drive,1
OUT,91.5,-11,-3.9508744606366193,10.0,ground_ball,1
OUT,93.4,57,46.34335907527591,235.0,fly_ball,0
OUT,68.6,-12,31.40299106323126,7.0,ground_ball,1
SINGLE,87.8,9,-8.793339433257438,184.0,line_drive,1
OUT,87.3,68,21.990051672239293,124.0,popup,1
OUT,91.7,-16,-8.142683465418823,9.0,ground_ball,1
OUT,74.1,89,19.157678349365817,39.0,popup,1
OUT,110.9,-26,-21.84832323949088,5.0,ground_ball,1
SINGLE,110.3,-2,29.25606522210708,35.0,ground_ball,1
OUT,79.5,74,-63.23391182508741,92.0,popup,0
DOUBLE,102.8,22,-4.618515913162247,405.0,line_drive,1
OUT,89.2,6,10.21785804857179,96.0,ground_ball,1
OUT,101.4,-12,-4.108665434660014,13.0,ground_ball,1
OUT,89.8,27,22.839396655916318,336.0,fly_ball,1
OUT,95.1,-5,-31.557233292621607,24.0,ground_ball,1
OUT,98.4,24,-23.10250167649881,356.0,fly_ball,1
OUT,75.7,39,-3.4433668399898445,265.0,fly_ball,1
OUT,100.6,17,27.947685983117417,312.0,line_drive,1
OUT,54.6,-73,2.5168756569395336,1.0,ground_ball,1
OUT,89.5,24,-36.81063375196583,299.0,line_drive,1
SINGLE,75.3,15,0.7219950091401321,182.0,line_drive,1
OUT,91.9,25,32.60548760321111,336.0,line_drive,1
OUT,98.1,3,10.400442052010126,72.0,ground_ball,1
OUT,68.6,-24,9.015234339238289,4.0,ground_ball,1
OUT,73.5,31,22.57437182877626,255.0,fly_ball,1
SINGLE,107.2,13,7.973120780209733,264.0,line_drive,1
OUT,96.0,-8,-14.096798377866396,16.0,ground_ball,1
OUT,100.3,-15,16.51614049542056,10.0,ground_ball,1
OUT,46.6,61,-64.60173700011771,94.0,popup,0
OUT,89.4,-22,9.511765626040436,7.0,ground_ball,1
SINGLE,84.7,-1,20.12444675787366,44.0,ground_ball,1
OUT,99.7,-2,-5.318786503326813,45.0,ground_ball,1
OUT,71.4,-41,-36.95924642676432,2.0,ground_ball,1
OUT,88.5,-25,7.167351386197108,5.0,ground_ball,1
OUT,87.8,-6,-45.160999307936855,17.0,ground_ball,0
OUT,40.4,79,-33.66123583662162,41.0,popup,1
OUT,87.9,11,-17.715411655809106,157.0,line_drive,1
OUT,99.5,23,-30.362517902371117,347.0,fly_ball,1
OUT,95.9,-15,45.98662657066656,9.0,ground_ball,0
HR,107.4,35,-23.223048953184744,397.0,fly_ball,1
TRIPLE,88.8,31,45.53779239450117,313.0,fly_ball,0
SINGLE,102.4,2,-20.581724123693423,83.0,ground_ball,1
OUT,66.3,-23,19.737411689259797,5.0,ground_ball,1
SINGLE,97.0,2,-3.425610487920208,63.0,ground_ball,1
DOUBLE,78.5,11,-47.436273079235946,135.0,line_drive,0
SINGLE,99.0,9,21.359719863123168,176.0,line_drive,1
OUT,67.3,47,24.893897843962726,196.0,popup,1
OUT,92.3,52,-37.52404532008783,252.0,fly_ball,1
OUT,87.6,63,-43.291247982003405,188.0,popup,1
SINGLE,86.7,3,-32.74553611799014,66.0,ground_ball,1
OUT,91.4,-29,-10.639401298765929,3.0,ground_ball,1
OUT,91.2,53,-25.96891664821537,249.0,fly_ball,1
SINGLE,109.3,12,29.459645800791687,305.0,line_drive,1
OUT,99.8,4,38.44229657518036,81.0,ground_ball,1
OUT,83.3,7,-44.68861295972518,94.0,ground_ball,1
OUT,83.2,-2,29.802875751989376,22.0,ground_ball,1
OUT,84.4,55,18.87995951248517,229.0,fly_ball,1
OUT,99.1,28,18.06856404720758,356.0,fly_ball,1
OUT,86.2,84,64.85266830514743,48.0,popup,0
SINGLE,55.4,-48,-46.83186317843915,2.0,ground_ball,0
OUT,89.1,39,-0.4265566110089855,315.0,fly_ball,1
HR,100.0,31,16.91379385764243,392.0,fly_ball,1
OUT,82.7,64,-2.987655490184721,156.0,popup,1
OUT,100.2,-11,19.174142254910752,14.0,ground_ball,1
OUT,82.2,37,17.001631570485355,279.0,fly_ball,1
OUT,53.5,-13,30.392826112100963,3.0,ground_ball,1
OUT,91.6,63,35.60595709418596,199.0,fly_ball,1
OUT,80.5,56,2.532011131178053,201.0,popup,1
OUT,84.3,55,1.812435711428364,235.0,fly_ball,1
OUT,81.6,81,10.66132871512921,20.0,popup,1
OUT,63.8,44,-31.12196932781637,189.0,popup,1
OUT,93.5,-17,30.385937554220924,5.0,ground_ball,1
OUT,69.9,6,-9.067532436154815,78.0,ground_ball,1
OUT,81.5,64,-25.476987996651417,168.0,popup,1
OUT,70.6,-32,10.032215128812911,6.0,ground_ball,1
OUT,81.0,-31,-41.32621563050538,3.0,ground_ball,1
OUT,82.6,45,-19.61388891987113,269.0,fly_ball,1
OUT,68.8,-10,13.912494676519955,12.0,ground_ball,1
OUT,74.3,-21,-13.759200128719176,5.0,ground_ball,1
SINGLE,106.4,-3,8.938716579841866,34.0,ground_ball,1
OUT,88.2,-2,25.95804596698877,27.0,ground_ball,1
OUT,92.9,73,28.268405525407125,107.0,popup,1
OUT,69.9,-29,28.58674166348546,5.0,ground_ball,1
HR,107.0,29,-9.126433938031091,429.0,fly_ball,1
OUT,81.5,-23,38.84413930661619,5.0,ground_ball,1
OUT,63.7,-14,-28.75803128721804,10.0,ground_ball,1
OUT,54.6,26,11.531394903196986,149.0,line_drive,1
SINGLE,96.0,-7,1.1346204084902958,18.0,ground_ball,1
SINGLE,109.8,-2,-32.78679630006566,33.0,ground_ball,1
OUT,77.1,-5,-41.02160793744856,17.0,ground_ball,1
OUT,94.6,21,24.86805814290113,345.0,line_drive,1
DOUBLE,99.9,20,-7.7772748108721155,331.0,line_drive,1
DOUBLE,90.5,13,-44.93520271282128,171.0,line_drive,1
OUT,70.9,-4,-17.70567980111094,25.0,ground_ball,1
SINGLE,78.3,17,-29.23238220604353,205.0,line_drive,1
OUT,104.8,45,40.49552044498592,337.0,fly_ball,1
SINGLE,100.7,3,12.8468527193811,77.0,ground_ball,1
DOUBLE,92.7,-24,34.21107098539196,5.0,ground_ball,1
OUT,97.5,67,12.368073107904156,167.0,popup,1
OUT,82.1,47,-42.629578419762346,245.0,fly_ball,1
SINGLE,104.0,5,21.88335461379452,131.0,line_drive,1
OUT,95.5,60,-19.95471444708242,218.0,fly_ball,1
OUT,82.2,-39,38.95203793944907,3.0,ground_ball,1
OUT,82.8,31,-27.172389483866997,307.0,fly_ball,1
SINGLE,58.2,-8,-20.848929769645636,13.0,ground_ball,1
SINGLE,110.3,0,-31.495544720428185,48.0,ground_ball,1
SINGLE,88.7,18,14.140600031220558,264.0,line_drive,1
OUT,83.4,39,25.206845070376843,266.0,fly_ball,1
OUT,90.8,66,-2.5855751517699974,121.0,popup,1
OUT,83.5,58,12.535551959548586,189.0,popup,1
SINGLE,90.9,17,12.024274534420158,269.0,line_drive,1
OUT,93.4,-27,-11.518086215145445,5.0,ground_ball,1
OUT,85.3,37,6.748041317840383,305.0,fly_ball,1
SINGLE,84.0,13,-5.819107741678534,184.0,line_drive,1
OUT,81.3,51,39.10508989212278,218.0,fly_ball,1
OUT,105.6,9,40.93188158694732,167.0,line_drive,1
DOUBLE,91.7,7,-44.39951597828223,110.0,ground_ball,1
OUT,82.3,29,24.993629248565995,300.0,fly_ball,1
OUT,73.3,-12,44.32551609511864,12.0,ground_ball,1
OUT,105.1,-3,27.74062540663221,27.0,ground_ball,1
OUT,99.4,17,12.37869630016166,299.0,line_drive,1
OUT,87.4,-19,-14.320397603147546,6.0,ground_ball,1
OUT,87.9,27,-22.07105748860428,329.0,line_drive,1
OUT,76.6,-9,-16.01443316547661,15.0,ground_ball,1
SINGLE,107.6,-5,2.8291945842985142,16.0,ground_ball,1
DOUBLE,95.7,18,-13.043302925771185,310.0,line_drive,1
SINGLE,92.9,7,-33.58481317534903,109.0,ground_ball,1
OUT,83.6,59,-40.3487267221774,190.0,fly_ball,1
OUT,88.3,50,44.467050298665086,256.0,fly_ball,1
OUT,93.3,-7,-19.9749720435733,17.0,ground_ball,1
OUT,93.1,54,46.71657184283716,238.0,fly_ball,0
OUT,104.4,38,-29.894602674799643,381.0,fly_ball,1
OUT,83.9,1,41.90514179147541,46.0,ground_ball,1
SINGLE,107.4,-8,-6.108928503273856,13.0,ground_ball,1
SINGLE,86.7,-5,-5.029328539042538,19.0,ground_ball,1
OUT,107.2,-4,-28.911082612535832,22.0,ground_ball,1
SINGLE,64.2,20,-0.932856517259589,160.0,line_drive,1
SINGLE,91.3,2,-6.610970826653485,51.0,ground_ball,1
OUT,88.6,-38,-33.832841580982446,3.0,ground_ball,1
OUT,82.4,24,6.31924223608698,281.0,line_drive,1
OUT,87.9,-5,-34.54327161360315,18.0,ground_ball,1
SINGLE,80.1,10,-9.003751013654378,138.0,ground_ball,1
OUT,97.4,10,-18.993641787888286,169.0,line_drive,1
DOUBLE,102.3,26,20.794203973936344,377.0,fly_ball,1
OUT,78.4,2,-39.27527130144749,45.0,ground_ball,1
OUT,89.8,40,28.86574042766509,294.0,fly_ball,1
DOUBLE,103.0,24,-2.645988448124955,389.0,fly_ball,1
OUT,97.6,-9,-27.78324453876966,11.0,ground_ball,1
OUT,81.6,2,-35.92804944878962,50.0,ground_ball,1
OUT,93.6,3,-15.15246856693678,67.0,ground_ball,1
SINGLE,96.2,8,-8.8696055227814,165.0,line_drive,1
OUT,93.0,3,-45.34691093302602,64.0,ground_ball,0
OUT,81.0,77,-83.18564711059025,44.0,popup,0
SINGLE,107.3,-6,27.326207058382607,18.0,ground_ball,1
DOUBLE,101.2,17,-11.265105762198727,354.0,line_drive,1
OUT,105.5,-4,-39.65562609709688,25.0,ground_ball,1
OUT,88.3,-4,-3.168349150272768,30.0,ground_ball,1
SINGLE,104.1,21,-40.37083052631391,346.0,line_drive,1
OUT,70.5,37,-31.77631781170102,225.0,fly_ball,1
DOUBLE,96.2,12,44.12360746847995,182.0,line_drive,1
OUT,84.6,0,-19.954442009116114,44.0,ground_ball,1
OUT,66.4,-7,-23.63977718231013,15.0,ground_ball,1
SINGLE,96.1,11,-3.0052570251996595,242.0,line_drive,1
SINGLE,53.8,-51,12.364715685921066,2.0,ground_ball,1
OUT,100.4,-30,-20.52377227427486,4.0,ground_ball,1
OUT,101.4,5,36.20575165778985,95.0,ground_ball,1
OUT,100.0,33,-19.3185305574377,375.0,fly_ball,1
SINGLE,98.7,1,-29.94185975563087,54.0,ground_ball,1
OUT,79.4,-28,-15.994984019557114,5.0,ground_ball,1
OUT,64.1,-20,-40.72238305282469,8.0,ground_ball,1
OUT,76.0,24,5.322373698489379,260.0,line_drive,1
OUT,87.9,23,41.61048232223746,262.0,line_drive,1
